bit_position,zeros_count,ones_count,majority,stability
52729,0,20,1,1.0
52730,3,17,1,0.85
52731,20,0,0,1.0
52732,8,12,1,0.6
52733,20,0,0,1.0
52734,20,0,0,1.0
52735,0,20,1,1.0
52736,0,20,1,1.0
52737,20,0,0,1.0
52738,11,9,0,0.55
52739,20,0,0,1.0
52740,1,19,1,0.95
52741,0,20,1,1.0
52742,2,18,1,0.9
52743,0,20,1,1.0
52744,20,0,0,1.0
52745,20,0,0,1.0
52746,20,0,0,1.0
52747,20,0,0,1.0
52748,0,20,1,1.0
52749,0,20,1,1.0
52750,3,17,1,0.85
52751,20,0,0,1.0
52752,0,20,1,1.0
52753,0,20,1,1.0
52754,20,0,0,1.0
52755,0,20,1,1.0
52756,19,1,0,0.95
52757,20,0,0,1.0
52758,20,0,0,1.0
52759,20,0,0,1.0
52760,0,20,1,1.0
52761,0,20,1,1.0
52762,20,0,0,1.0
52763,20,0,0,1.0
52764,0,20,1,1.0
52765,0,20,1,1.0
52766,14,6,0,0.7
52767,0,20,1,1.0
52768,20,0,0,1.0
52769,1,19,1,0.95
52770,0,20,1,1.0
52771,0,20,1,1.0
52772,1,19,1,0.95
52773,0,20,1,1.0
52774,20,0,0,1.0
52775,0,20,1,1.0
52776,20,0,0,1.0
52777,20,0,0,1.0
52778,20,0,0,1.0
52779,0,20,1,1.0
52780,14,6,0,0.7
52781,0,20,1,1.0
52782,0,20,1,1.0
52783,20,0,0,1.0
52784,20,0,0,1.0
52785,20,0,0,1.0
52786,20,0,0,1.0
52787,0,20,1,1.0
52788,0,20,1,1.0
52789,20,0,0,1.0
52790,20,0,0,1.0
52791,7,13,1,0.65
52792,4,16,1,0.8
52793,0,20,1,1.0
52794,20,0,0,1.0
52795,20,0,0,1.0
52796,20,0,0,1.0
52797,16,4,0,0.8
52798,20,0,0,1.0
52799,17,3,0,0.85
52800,12,8,0,0.6
52801,20,0,0,1.0
52802,20,0,0,1.0
52803,20,0,0,1.0
52804,20,0,0,1.0
52805,20,0,0,1.0
52806,0,20,1,1.0
52807,20,0,0,1.0
52808,0,20,1,1.0
52809,0,20,1,1.0
52810,20,0,0,1.0
52811,16,4,0,0.8
52812,0,20,1,1.0
52813,0,20,1,1.0
52814,0,20,1,1.0
52815,19,1,0,0.95
52816,2,18,1,0.9
52817,0,20,1,1.0
52818,20,0,0,1.0
52819,19,1,0,0.95
52820,0,20,1,1.0
52821,1,19,1,0.95
52822,20,0,0,1.0
52823,20,0,0,1.0
52824,0,20,1,1.0
52825,17,3,0,0.85
52826,0,20,1,1.0
52827,20,0,0,1.0
52828,0,20,1,1.0
52829,20,0,0,1.0
52830,0,20,1,1.0
52831,0,20,1,1.0
52832,11,9,0,0.55
52833,1,19,1,0.95
52834,1,19,1,0.95
52835,1,19,1,0.95
52836,20,0,0,1.0
52837,20,0,0,1.0
52838,0,20,1,1.0
52839,16,4,0,0.8
52840,20,0,0,1.0
52841,20,0,0,1.0
52842,20,0,0,1.0
52843,0,20,1,1.0
52844,0,20,1,1.0
52845,0,20,1,1.0
52846,0,20,1,1.0
52847,0,20,1,1.0
52848,20,0,0,1.0
52849,20,0,0,1.0
52850,0,20,1,1.0
52851,20,0,0,1.0
52852,0,20,1,1.0
52853,20,0,0,1.0
52854,0,20,1,1.0
52855,0,20,1,1.0
52856,0,20,1,1.0
52857,0,20,1,1.0
52858,20,0,0,1.0
52859,19,1,0,0.95
52860,20,0,0,1.0
52861,13,7,0,0.65
52862,0,20,1,1.0
52863,20,0,0,1.0
52864,0,20,1,1.0
52865,0,20,1,1.0
52866,20,0,0,1.0
52867,0,20,1,1.0
52868,4,16,1,0.8
52869,2,18,1,0.9
52870,20,0,0,1.0
52871,0,20,1,1.0
52872,20,0,0,1.0
52873,20,0,0,1.0
52874,19,1,0,0.95
52875,18,2,0,0.9
52876,20,0,0,1.0
52877,0,20,1,1.0
52878,20,0,0,1.0
52879,15,5,0,0.75
52880,0,20,1,1.0
52881,1,19,1,0.95
52882,20,0,0,1.0
52883,2,18,1,0.9
52884,20,0,0,1.0
52885,20,0,0,1.0
52886,19,1,0,0.95
52887,20,0,0,1.0
52888,0,20,1,1.0
52889,20,0,0,1.0
52890,20,0,0,1.0
52891,6,14,1,0.7
52892,0,20,1,1.0
52893,0,20,1,1.0
52894,0,20,1,1.0
52895,19,1,0,0.95
52896,0,20,1,1.0
52897,0,20,1,1.0
52898,0,20,1,1.0
52899,0,20,1,1.0
52900,0,20,1,1.0
52901,19,1,0,0.95
52902,20,0,0,1.0
52903,20,0,0,1.0
52904,20,0,0,1.0
52905,19,1,0,0.95
52906,0,20,1,1.0
52907,20,0,0,1.0
52908,20,0,0,1.0
52909,0,20,1,1.0
52910,0,20,1,1.0
52911,19,1,0,0.95
52912,8,12,1,0.6
52913,20,0,0,1.0
52914,0,20,1,1.0
52915,19,1,0,0.95
52916,20,0,0,1.0
52917,18,2,0,0.9
52918,1,19,1,0.95
52919,20,0,0,1.0
52920,0,20,1,1.0
52921,3,17,1,0.85
52922,0,20,1,1.0
52923,20,0,0,1.0
52924,9,11,1,0.55
52925,0,20,1,1.0
52926,20,0,0,1.0
52927,20,0,0,1.0
52928,0,20,1,1.0
52929,0,20,1,1.0
52930,0,20,1,1.0
52931,6,14,1,0.7
52932,1,19,1,0.95
52933,0,20,1,1.0
52934,19,1,0,0.95
52935,5,15,1,0.75
52936,0,20,1,1.0
52937,20,0,0,1.0
52938,20,0,0,1.0
52939,11,9,0,0.55
52940,20,0,0,1.0
52941,20,0,0,1.0
52942,3,17,1,0.85
52943,0,20,1,1.0
52944,0,20,1,1.0
52945,20,0,0,1.0
52946,0,20,1,1.0
52947,20,0,0,1.0
52948,18,2,0,0.9
52949,6,14,1,0.7
52950,0,20,1,1.0
52951,0,20,1,1.0
52952,0,20,1,1.0
52953,0,20,1,1.0
52954,13,7,0,0.65
52955,0,20,1,1.0
52956,0,20,1,1.0
52957,0,20,1,1.0
52958,0,20,1,1.0
52959,19,1,0,0.95
52960,20,0,0,1.0
52961,20,0,0,1.0
52962,20,0,0,1.0
52963,20,0,0,1.0
52964,20,0,0,1.0
52965,8,12,1,0.6
52966,20,0,0,1.0
52967,20,0,0,1.0
52968,0,20,1,1.0
52969,0,20,1,1.0
52970,14,6,0,0.7
52971,19,1,0,0.95
52972,20,0,0,1.0
52973,20,0,0,1.0
52974,20,0,0,1.0
52975,0,20,1,1.0
52976,14,6,0,0.7
52977,19,1,0,0.95
52978,0,20,1,1.0
52979,0,20,1,1.0
52980,0,20,1,1.0
52981,5,15,1,0.75
52982,19,1,0,0.95
52983,20,0,0,1.0
52984,20,0,0,1.0
52985,18,2,0,0.9
52986,1,19,1,0.95
52987,4,16,1,0.8
52988,20,0,0,1.0
52989,0,20,1,1.0
52990,20,0,0,1.0
52991,7,13,1,0.65
52992,0,20,1,1.0
52993,10,10,equal,0.5
52994,2,18,1,0.9
52995,20,0,0,1.0
52996,0,20,1,1.0
52997,0,20,1,1.0
52998,14,6,0,0.7
52999,0,20,1,1.0
53000,0,20,1,1.0
53001,0,20,1,1.0
53002,0,20,1,1.0
53003,0,20,1,1.0
53004,0,20,1,1.0
53005,0,20,1,1.0
53006,20,0,0,1.0
53007,20,0,0,1.0
53008,0,20,1,1.0
53009,0,20,1,1.0
53010,0,20,1,1.0
53011,0,20,1,1.0
53012,0,20,1,1.0
53013,0,20,1,1.0
53014,20,0,0,1.0
53015,1,19,1,0.95
53016,0,20,1,1.0
53017,19,1,0,0.95
53018,0,20,1,1.0
53019,19,1,0,0.95
53020,3,17,1,0.85
53021,0,20,1,1.0
53022,20,0,0,1.0
53023,0,20,1,1.0
53024,20,0,0,1.0
53025,0,20,1,1.0
53026,0,20,1,1.0
53027,20,0,0,1.0
53028,18,2,0,0.9
53029,0,20,1,1.0
53030,20,0,0,1.0
53031,20,0,0,1.0
53032,20,0,0,1.0
53033,0,20,1,1.0
53034,4,16,1,0.8
53035,20,0,0,1.0
53036,20,0,0,1.0
53037,20,0,0,1.0
53038,0,20,1,1.0
53039,20,0,0,1.0
53040,0,20,1,1.0
53041,20,0,0,1.0
53042,4,16,1,0.8
53043,19,1,0,0.95
53044,0,20,1,1.0
53045,20,0,0,1.0
53046,6,14,1,0.7
53047,0,20,1,1.0
53048,20,0,0,1.0
53049,13,7,0,0.65
53050,19,1,0,0.95
53051,0,20,1,1.0
53052,0,20,1,1.0
53053,20,0,0,1.0
53054,13,7,0,0.65
53055,19,1,0,0.95
53056,0,20,1,1.0
53057,20,0,0,1.0
53058,20,0,0,1.0
53059,0,20,1,1.0
53060,4,16,1,0.8
53061,20,0,0,1.0
53062,20,0,0,1.0
53063,0,20,1,1.0
53064,20,0,0,1.0
53065,20,0,0,1.0
53066,20,0,0,1.0
53067,20,0,0,1.0
53068,0,20,1,1.0
53069,0,20,1,1.0
53070,0,20,1,1.0
53071,0,20,1,1.0
53072,19,1,0,0.95
53073,20,0,0,1.0
53074,0,20,1,1.0
53075,0,20,1,1.0
53076,20,0,0,1.0
53077,20,0,0,1.0
53078,19,1,0,0.95
53079,0,20,1,1.0
53080,1,19,1,0.95
53081,6,14,1,0.7
53082,0,20,1,1.0
53083,0,20,1,1.0
53084,20,0,0,1.0
53085,0,20,1,1.0
53086,20,0,0,1.0
53087,20,0,0,1.0
53088,20,0,0,1.0
53089,0,20,1,1.0
53090,0,20,1,1.0
53091,20,0,0,1.0
53092,0,20,1,1.0
53093,0,20,1,1.0
53094,20,0,0,1.0
53095,20,0,0,1.0
53096,0,20,1,1.0
53097,6,14,1,0.7
53098,0,20,1,1.0
53099,20,0,0,1.0
53100,20,0,0,1.0
53101,3,17,1,0.85
53102,20,0,0,1.0
53103,20,0,0,1.0
53104,0,20,1,1.0
53105,17,3,0,0.85
53106,17,3,0,0.85
53107,20,0,0,1.0
53108,0,20,1,1.0
53109,4,16,1,0.8
53110,18,2,0,0.9
53111,0,20,1,1.0
53112,20,0,0,1.0
53113,0,20,1,1.0
53114,0,20,1,1.0
53115,19,1,0,0.95
53116,19,1,0,0.95
53117,20,0,0,1.0
53118,20,0,0,1.0
53119,20,0,0,1.0
53120,20,0,0,1.0
53121,20,0,0,1.0
53122,0,20,1,1.0
53123,20,0,0,1.0
53124,7,13,1,0.65
53125,0,20,1,1.0
53126,0,20,1,1.0
53127,0,20,1,1.0
53128,20,0,0,1.0
53129,20,0,0,1.0
53130,0,20,1,1.0
53131,3,17,1,0.85
53132,2,18,1,0.9
53133,20,0,0,1.0
53134,20,0,0,1.0
53135,20,0,0,1.0
53136,0,20,1,1.0
53137,20,0,0,1.0
53138,0,20,1,1.0
53139,20,0,0,1.0
53140,0,20,1,1.0
53141,0,20,1,1.0
53142,6,14,1,0.7
53143,20,0,0,1.0
53144,0,20,1,1.0
53145,20,0,0,1.0
53146,20,0,0,1.0
53147,20,0,0,1.0
53148,0,20,1,1.0
53149,19,1,0,0.95
53150,0,20,1,1.0
53151,0,20,1,1.0
53152,20,0,0,1.0
53153,20,0,0,1.0
53154,20,0,0,1.0
53155,20,0,0,1.0
53156,20,0,0,1.0
53157,20,0,0,1.0
53158,1,19,1,0.95
53159,20,0,0,1.0
53160,0,20,1,1.0
53161,20,0,0,1.0
53162,20,0,0,1.0
53163,0,20,1,1.0
53164,20,0,0,1.0
53165,19,1,0,0.95
53166,20,0,0,1.0
53167,17,3,0,0.85
53168,6,14,1,0.7
53169,20,0,0,1.0
53170,20,0,0,1.0
53171,20,0,0,1.0
53172,0,20,1,1.0
53173,20,0,0,1.0
53174,20,0,0,1.0
53175,0,20,1,1.0
53176,0,20,1,1.0
53177,20,0,0,1.0
53178,0,20,1,1.0
53179,0,20,1,1.0
53180,7,13,1,0.65
53181,0,20,1,1.0
53182,20,0,0,1.0
53183,19,1,0,0.95
53184,0,20,1,1.0
53185,20,0,0,1.0
53186,18,2,0,0.9
53187,0,20,1,1.0
53188,0,20,1,1.0
53189,20,0,0,1.0
53190,20,0,0,1.0
53191,0,20,1,1.0
53192,18,2,0,0.9
53193,1,19,1,0.95
53194,0,20,1,1.0
53195,0,20,1,1.0
53196,20,0,0,1.0
53197,20,0,0,1.0
53198,20,0,0,1.0
53199,0,20,1,1.0
53200,20,0,0,1.0
53201,0,20,1,1.0
53202,20,0,0,1.0
53203,15,5,0,0.75
53204,20,0,0,1.0
53205,0,20,1,1.0
53206,20,0,0,1.0
53207,0,20,1,1.0
53208,0,20,1,1.0
53209,20,0,0,1.0
53210,20,0,0,1.0
53211,0,20,1,1.0
53212,0,20,1,1.0
53213,0,20,1,1.0
53214,0,20,1,1.0
53215,0,20,1,1.0
53216,20,0,0,1.0
53217,3,17,1,0.85
53218,0,20,1,1.0
53219,20,0,0,1.0
53220,0,20,1,1.0
53221,0,20,1,1.0
53222,20,0,0,1.0
53223,20,0,0,1.0
53224,20,0,0,1.0
53225,0,20,1,1.0
53226,20,0,0,1.0
53227,0,20,1,1.0
53228,11,9,0,0.55
53229,20,0,0,1.0
53230,17,3,0,0.85
53231,20,0,0,1.0
53232,16,4,0,0.8
53233,20,0,0,1.0
53234,14,6,0,0.7
53235,20,0,0,1.0
53236,20,0,0,1.0
53237,20,0,0,1.0
53238,20,0,0,1.0
53239,0,20,1,1.0
53240,0,20,1,1.0
53241,0,20,1,1.0
53242,0,20,1,1.0
53243,20,0,0,1.0
53244,0,20,1,1.0
53245,3,17,1,0.85
53246,0,20,1,1.0
53247,6,14,1,0.7
53248,0,20,1,1.0
53249,20,0,0,1.0
53250,0,20,1,1.0
53251,0,20,1,1.0
53252,20,0,0,1.0
53253,0,20,1,1.0
53254,1,19,1,0.95
53255,20,0,0,1.0
53256,0,20,1,1.0
53257,14,6,0,0.7
53258,20,0,0,1.0
53259,0,20,1,1.0
53260,0,20,1,1.0
53261,11,9,0,0.55
53262,0,20,1,1.0
53263,2,18,1,0.9
53264,20,0,0,1.0
53265,20,0,0,1.0
53266,0,20,1,1.0
53267,0,20,1,1.0
53268,18,2,0,0.9
53269,0,20,1,1.0
53270,20,0,0,1.0
53271,20,0,0,1.0
53272,0,20,1,1.0
53273,6,14,1,0.7
53274,19,1,0,0.95
53275,20,0,0,1.0
53276,2,18,1,0.9
53277,0,20,1,1.0
53278,9,11,1,0.55
53279,0,20,1,1.0
53280,0,20,1,1.0
53281,20,0,0,1.0
53282,20,0,0,1.0
53283,0,20,1,1.0
53284,1,19,1,0.95
53285,20,0,0,1.0
53286,20,0,0,1.0
53287,20,0,0,1.0
53288,20,0,0,1.0
53289,20,0,0,1.0
53290,19,1,0,0.95
53291,20,0,0,1.0
53292,20,0,0,1.0
53293,7,13,1,0.65
53294,9,11,1,0.55
53295,20,0,0,1.0
53296,20,0,0,1.0
53297,17,3,0,0.85
53298,20,0,0,1.0
53299,0,20,1,1.0
53300,20,0,0,1.0
53301,3,17,1,0.85
53302,4,16,1,0.8
53303,0,20,1,1.0
53304,0,20,1,1.0
53305,14,6,0,0.7
53306,0,20,1,1.0
53307,20,0,0,1.0
53308,20,0,0,1.0
53309,0,20,1,1.0
53310,20,0,0,1.0
53311,20,0,0,1.0
53312,19,1,0,0.95
53313,20,0,0,1.0
53314,20,0,0,1.0
53315,20,0,0,1.0
53316,0,20,1,1.0
53317,14,6,0,0.7
53318,14,6,0,0.7
53319,1,19,1,0.95
53320,0,20,1,1.0
53321,0,20,1,1.0
53322,0,20,1,1.0
53323,0,20,1,1.0
53324,0,20,1,1.0
53325,1,19,1,0.95
53326,20,0,0,1.0
53327,20,0,0,1.0
53328,0,20,1,1.0
53329,19,1,0,0.95
53330,20,0,0,1.0
53331,20,0,0,1.0
53332,0,20,1,1.0
53333,20,0,0,1.0
53334,0,20,1,1.0
53335,20,0,0,1.0
53336,0,20,1,1.0
53337,20,0,0,1.0
53338,17,3,0,0.85
53339,0,20,1,1.0
53340,20,0,0,1.0
53341,20,0,0,1.0
53342,0,20,1,1.0
53343,20,0,0,1.0
53344,20,0,0,1.0
53345,0,20,1,1.0
53346,0,20,1,1.0
53347,0,20,1,1.0
53348,0,20,1,1.0
53349,0,20,1,1.0
53350,0,20,1,1.0
53351,3,17,1,0.85
53352,16,4,0,0.8
53353,18,2,0,0.9
53354,19,1,0,0.95
53355,20,0,0,1.0
53356,0,20,1,1.0
53357,0,20,1,1.0
53358,20,0,0,1.0
53359,20,0,0,1.0
53360,0,20,1,1.0
53361,0,20,1,1.0
53362,3,17,1,0.85
53363,19,1,0,0.95
53364,0,20,1,1.0
53365,0,20,1,1.0
53366,20,0,0,1.0
53367,0,20,1,1.0
53368,20,0,0,1.0
53369,20,0,0,1.0
53370,20,0,0,1.0
53371,20,0,0,1.0
53372,20,0,0,1.0
53373,0,20,1,1.0
53374,0,20,1,1.0
53375,20,0,0,1.0
53376,20,0,0,1.0
53377,20,0,0,1.0
53378,8,12,1,0.6
53379,0,20,1,1.0
53380,20,0,0,1.0
53381,20,0,0,1.0
53382,20,0,0,1.0
53383,3,17,1,0.85
53384,20,0,0,1.0
53385,1,19,1,0.95
53386,0,20,1,1.0
53387,20,0,0,1.0
53388,20,0,0,1.0
53389,0,20,1,1.0
53390,13,7,0,0.65
53391,20,0,0,1.0
53392,0,20,1,1.0
53393,20,0,0,1.0
53394,0,20,1,1.0
53395,0,20,1,1.0
53396,20,0,0,1.0
53397,19,1,0,0.95
53398,20,0,0,1.0
53399,20,0,0,1.0
53400,1,19,1,0.95
53401,0,20,1,1.0
53402,0,20,1,1.0
53403,0,20,1,1.0
53404,0,20,1,1.0
53405,20,0,0,1.0
53406,0,20,1,1.0
53407,20,0,0,1.0
53408,19,1,0,0.95
53409,5,15,1,0.75
53410,0,20,1,1.0
53411,19,1,0,0.95
53412,20,0,0,1.0
53413,20,0,0,1.0
53414,20,0,0,1.0
53415,20,0,0,1.0
53416,20,0,0,1.0
53417,4,16,1,0.8
53418,1,19,1,0.95
53419,20,0,0,1.0
53420,20,0,0,1.0
53421,0,20,1,1.0
53422,6,14,1,0.7
53423,0,20,1,1.0
53424,20,0,0,1.0
53425,20,0,0,1.0
53426,0,20,1,1.0
53427,0,20,1,1.0
53428,17,3,0,0.85
53429,20,0,0,1.0
53430,4,16,1,0.8
53431,20,0,0,1.0
53432,20,0,0,1.0
53433,19,1,0,0.95
53434,17,3,0,0.85
53435,20,0,0,1.0
53436,20,0,0,1.0
53437,0,20,1,1.0
53438,20,0,0,1.0
53439,20,0,0,1.0
53440,1,19,1,0.95
53441,1,19,1,0.95
53442,20,0,0,1.0
53443,20,0,0,1.0
53444,3,17,1,0.85
53445,2,18,1,0.9
53446,20,0,0,1.0
53447,20,0,0,1.0
53448,0,20,1,1.0
53449,20,0,0,1.0
53450,19,1,0,0.95
53451,20,0,0,1.0
53452,0,20,1,1.0
53453,0,20,1,1.0
53454,0,20,1,1.0
53455,0,20,1,1.0
53456,19,1,0,0.95
53457,20,0,0,1.0
53458,0,20,1,1.0
53459,13,7,0,0.65
53460,16,4,0,0.8
53461,0,20,1,1.0
53462,0,20,1,1.0
53463,20,0,0,1.0
53464,0,20,1,1.0
53465,0,20,1,1.0
53466,0,20,1,1.0
53467,1,19,1,0.95
53468,0,20,1,1.0
53469,14,6,0,0.7
53470,19,1,0,0.95
53471,20,0,0,1.0
53472,1,19,1,0.95
53473,20,0,0,1.0
53474,20,0,0,1.0
53475,18,2,0,0.9
53476,0,20,1,1.0
53477,20,0,0,1.0
53478,20,0,0,1.0
53479,0,20,1,1.0
53480,14,6,0,0.7
53481,0,20,1,1.0
53482,20,0,0,1.0
53483,0,20,1,1.0
53484,20,0,0,1.0
53485,0,20,1,1.0
53486,20,0,0,1.0
53487,0,20,1,1.0
53488,0,20,1,1.0
53489,20,0,0,1.0
53490,20,0,0,1.0
53491,20,0,0,1.0
53492,20,0,0,1.0
53493,20,0,0,1.0
53494,18,2,0,0.9
53495,0,20,1,1.0
53496,0,20,1,1.0
53497,20,0,0,1.0
53498,20,0,0,1.0
53499,0,20,1,1.0
53500,0,20,1,1.0
53501,7,13,1,0.65
53502,20,0,0,1.0
53503,20,0,0,1.0
53504,20,0,0,1.0
53505,20,0,0,1.0
53506,0,20,1,1.0
53507,20,0,0,1.0
53508,0,20,1,1.0
53509,0,20,1,1.0
53510,19,1,0,0.95
53511,20,0,0,1.0
53512,0,20,1,1.0
53513,20,0,0,1.0
53514,0,20,1,1.0
53515,20,0,0,1.0
53516,1,19,1,0.95
53517,20,0,0,1.0
53518,0,20,1,1.0
53519,20,0,0,1.0
53520,20,0,0,1.0
53521,0,20,1,1.0
53522,20,0,0,1.0
53523,20,0,0,1.0
53524,0,20,1,1.0
53525,0,20,1,1.0
53526,3,17,1,0.85
53527,20,0,0,1.0
53528,0,20,1,1.0
53529,8,12,1,0.6
53530,0,20,1,1.0
53531,20,0,0,1.0
53532,0,20,1,1.0
53533,5,15,1,0.75
53534,20,0,0,1.0
53535,20,0,0,1.0
53536,0,20,1,1.0
53537,20,0,0,1.0
53538,20,0,0,1.0
53539,0,20,1,1.0
53540,20,0,0,1.0
53541,20,0,0,1.0
53542,20,0,0,1.0
53543,0,20,1,1.0
53544,0,20,1,1.0
53545,20,0,0,1.0
53546,3,17,1,0.85
53547,0,20,1,1.0
53548,20,0,0,1.0
53549,20,0,0,1.0
53550,0,20,1,1.0
53551,0,20,1,1.0
53552,0,20,1,1.0
53553,20,0,0,1.0
53554,20,0,0,1.0
53555,0,20,1,1.0
53556,0,20,1,1.0
53557,0,20,1,1.0
53558,0,20,1,1.0
53559,0,20,1,1.0
53560,20,0,0,1.0
53561,17,3,0,0.85
53562,20,0,0,1.0
53563,0,20,1,1.0
53564,0,20,1,1.0
53565,0,20,1,1.0
53566,18,2,0,0.9
53567,20,0,0,1.0
53568,20,0,0,1.0
53569,20,0,0,1.0
53570,0,20,1,1.0
53571,0,20,1,1.0
53572,0,20,1,1.0
53573,20,0,0,1.0
53574,0,20,1,1.0
53575,9,11,1,0.55
53576,0,20,1,1.0
53577,17,3,0,0.85
53578,0,20,1,1.0
53579,20,0,0,1.0
53580,0,20,1,1.0
53581,0,20,1,1.0
53582,20,0,0,1.0
53583,18,2,0,0.9
53584,0,20,1,1.0
53585,20,0,0,1.0
53586,20,0,0,1.0
53587,20,0,0,1.0
53588,0,20,1,1.0
53589,0,20,1,1.0
53590,20,0,0,1.0
53591,20,0,0,1.0
53592,20,0,0,1.0
53593,0,20,1,1.0
53594,20,0,0,1.0
53595,0,20,1,1.0
53596,7,13,1,0.65
53597,0,20,1,1.0
53598,0,20,1,1.0
53599,20,0,0,1.0
53600,19,1,0,0.95
53601,0,20,1,1.0
53602,20,0,0,1.0
53603,0,20,1,1.0
53604,0,20,1,1.0
53605,19,1,0,0.95
53606,20,0,0,1.0
53607,14,6,0,0.7
53608,0,20,1,1.0
53609,3,17,1,0.85
53610,20,0,0,1.0
53611,19,1,0,0.95
53612,20,0,0,1.0
53613,15,5,0,0.75
53614,20,0,0,1.0
53615,0,20,1,1.0
53616,20,0,0,1.0
53617,20,0,0,1.0
53618,19,1,0,0.95
53619,9,11,1,0.55
53620,20,0,0,1.0
53621,14,6,0,0.7
53622,20,0,0,1.0
53623,0,20,1,1.0
53624,15,5,0,0.75
53625,0,20,1,1.0
53626,20,0,0,1.0
53627,1,19,1,0.95
53628,20,0,0,1.0
53629,4,16,1,0.8
53630,0,20,1,1.0
53631,20,0,0,1.0
53632,19,1,0,0.95
53633,0,20,1,1.0
53634,20,0,0,1.0
53635,18,2,0,0.9
53636,20,0,0,1.0
53637,0,20,1,1.0
53638,11,9,0,0.55
53639,0,20,1,1.0
53640,20,0,0,1.0
53641,19,1,0,0.95
53642,0,20,1,1.0
53643,0,20,1,1.0
53644,0,20,1,1.0
53645,0,20,1,1.0
53646,20,0,0,1.0
53647,4,16,1,0.8
53648,9,11,1,0.55
53649,4,16,1,0.8
53650,1,19,1,0.95
53651,19,1,0,0.95
53652,0,20,1,1.0
53653,1,19,1,0.95
53654,0,20,1,1.0
53655,0,20,1,1.0
53656,20,0,0,1.0
53657,2,18,1,0.9
53658,20,0,0,1.0
53659,20,0,0,1.0
53660,0,20,1,1.0
53661,10,10,equal,0.5
53662,20,0,0,1.0
53663,0,20,1,1.0
53664,0,20,1,1.0
53665,19,1,0,0.95
53666,8,12,1,0.6
53667,20,0,0,1.0
53668,0,20,1,1.0
53669,0,20,1,1.0
53670,20,0,0,1.0
53671,0,20,1,1.0
53672,0,20,1,1.0
53673,0,20,1,1.0
53674,20,0,0,1.0
53675,20,0,0,1.0
53676,20,0,0,1.0
53677,20,0,0,1.0
53678,0,20,1,1.0
53679,0,20,1,1.0
53680,0,20,1,1.0
53681,20,0,0,1.0
53682,0,20,1,1.0
53683,0,20,1,1.0
53684,20,0,0,1.0
53685,20,0,0,1.0
53686,0,20,1,1.0
53687,20,0,0,1.0
53688,0,20,1,1.0
53689,20,0,0,1.0
53690,8,12,1,0.6
53691,0,20,1,1.0
53692,0,20,1,1.0
53693,20,0,0,1.0
53694,20,0,0,1.0
53695,20,0,0,1.0
53696,0,20,1,1.0
53697,20,0,0,1.0
53698,19,1,0,0.95
53699,1,19,1,0.95
53700,20,0,0,1.0
53701,20,0,0,1.0
53702,3,17,1,0.85
53703,6,14,1,0.7
53704,0,20,1,1.0
53705,0,20,1,1.0
53706,20,0,0,1.0
53707,20,0,0,1.0
53708,0,20,1,1.0
53709,20,0,0,1.0
53710,20,0,0,1.0
53711,19,1,0,0.95
53712,19,1,0,0.95
53713,0,20,1,1.0
53714,0,20,1,1.0
53715,0,20,1,1.0
53716,20,0,0,1.0
53717,0,20,1,1.0
53718,0,20,1,1.0
53719,0,20,1,1.0
53720,0,20,1,1.0
53721,3,17,1,0.85
53722,20,0,0,1.0
53723,0,20,1,1.0
53724,12,8,0,0.6
53725,0,20,1,1.0
53726,0,20,1,1.0
53727,0,20,1,1.0
53728,0,20,1,1.0
53729,20,0,0,1.0
53730,0,20,1,1.0
53731,20,0,0,1.0
53732,0,20,1,1.0
53733,20,0,0,1.0
53734,20,0,0,1.0
53735,0,20,1,1.0
53736,20,0,0,1.0
53737,4,16,1,0.8
53738,20,0,0,1.0
53739,20,0,0,1.0
53740,20,0,0,1.0
53741,0,20,1,1.0
53742,0,20,1,1.0
53743,0,20,1,1.0
53744,20,0,0,1.0
53745,0,20,1,1.0
53746,0,20,1,1.0
53747,20,0,0,1.0
53748,0,20,1,1.0
53749,20,0,0,1.0
53750,0,20,1,1.0
53751,11,9,0,0.55
53752,20,0,0,1.0
53753,0,20,1,1.0
53754,20,0,0,1.0
53755,19,1,0,0.95
53756,0,20,1,1.0
53757,20,0,0,1.0
53758,0,20,1,1.0
53759,0,20,1,1.0
53760,6,14,1,0.7
53761,20,0,0,1.0
53762,20,0,0,1.0
53763,0,20,1,1.0
53764,20,0,0,1.0
53765,0,20,1,1.0
53766,20,0,0,1.0
53767,0,20,1,1.0
53768,20,0,0,1.0
53769,0,20,1,1.0
53770,12,8,0,0.6
53771,0,20,1,1.0
53772,0,20,1,1.0
53773,19,1,0,0.95
53774,20,0,0,1.0
53775,0,20,1,1.0
53776,20,0,0,1.0
53777,20,0,0,1.0
53778,20,0,0,1.0
53779,0,20,1,1.0
53780,0,20,1,1.0
53781,20,0,0,1.0
53782,20,0,0,1.0
53783,20,0,0,1.0
53784,0,20,1,1.0
53785,0,20,1,1.0
53786,20,0,0,1.0
53787,20,0,0,1.0
53788,0,20,1,1.0
53789,20,0,0,1.0
53790,20,0,0,1.0
53791,0,20,1,1.0
53792,20,0,0,1.0
53793,18,2,0,0.9
53794,0,20,1,1.0
53795,20,0,0,1.0
53796,0,20,1,1.0
53797,20,0,0,1.0
53798,20,0,0,1.0
53799,0,20,1,1.0
53800,20,0,0,1.0
53801,0,20,1,1.0
53802,20,0,0,1.0
53803,16,4,0,0.8
